insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (1, 12, 8, 2022, 4, 1, 15, 43);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9929, 11, 2, 2024, 3, 1, 18, 8);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9930, 12, 11, 2020, 4, 1, 19, 38);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9931, 25, 9, 2021, 3, 1, 16, 28);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9932, 13, 11, 2021, 3, 1, 10, 10);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9933, 22, 2, 2022, 4, 2, 23, 31);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9934, 16, 3, 2020, 1, 1, 21, 1);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9935, 28, 3, 2021, 1, 1, 6, 59);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9936, 22, 12, 2020, 4, 1, 10, 54);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9937, 19, 3, 2021, 4, 2, 19, 54);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9938, 13, 5, 2024, 3, 1, 13, 31);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9939, 1, 9, 2024, 3, 1, 21, 27);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9940, 14, 1, 2019, 3, 1, 3, 0);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9941, 6, 12, 2021, 3, 1, 5, 54);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9942, 31, 5, 2022, 4, 1, 0, 60);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9943, 3, 8, 2021, 4, 1, 21, 45);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9944, 17, 4, 2019, 4, 2, 22, 3);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9945, 29, 11, 2022, 3, 1, 11, 47);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9946, 28, 3, 2020, 3, 2, 14, 26);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9947, 29, 9, 2021, 3, 2, 0, 56);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9948, 26, 7, 2022, 2, 2, 7, 9);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9949, 16, 10, 2020, 3, 1, 19, 2);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9950, 29, 10, 2020, 1, 1, 20, 14);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9951, 15, 1, 2020, 4, 1, 12, 41);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9952, 18, 9, 2019, 4, 1, 14, 58);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9953, 22, 8, 2024, 4, 1, 23, 48);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9954, 20, 12, 2023, 3, 1, 9, 33);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9955, 17, 4, 2023, 2, 2, 1, 22);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9956, 20, 7, 2024, 3, 2, 1, 26);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9957, 12, 8, 2024, 1, 1, 18, 28);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9958, 4, 6, 2024, 4, 1, 9, 6);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9959, 8, 1, 2019, 3, 1, 14, 25);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9960, 21, 12, 2021, 4, 1, 11, 31);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9961, 6, 2, 2019, 4, 1, 22, 21);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9962, 5, 11, 2024, 4, 1, 22, 28);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9963, 12, 9, 2019, 1, 1, 9, 57);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9964, 9, 3, 2020, 3, 2, 5, 32);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9965, 19, 2, 2021, 1, 1, 2, 42);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9966, 17, 8, 2020, 2, 1, 15, 5);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9967, 19, 12, 2019, 2, 1, 20, 39);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9968, 15, 7, 2022, 2, 1, 8, 11);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9969, 27, 9, 2020, 3, 1, 16, 40);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9970, 26, 2, 2024, 3, 1, 4, 42);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9971, 2, 8, 2021, 4, 1, 2, 60);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9972, 20, 6, 2019, 4, 2, 9, 59);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9973, 3, 10, 2020, 4, 1, 10, 53);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9974, 15, 7, 2024, 2, 2, 3, 35);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9975, 7, 9, 2019, 3, 2, 4, 55);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9976, 1, 5, 2020, 3, 2, 1, 0);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9977, 6, 6, 2024, 4, 2, 10, 37);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9978, 18, 9, 2020, 1, 2, 7, 9);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9979, 13, 10, 2023, 2, 1, 13, 49);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9980, 25, 10, 2019, 1, 1, 6, 21);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9981, 11, 1, 2020, 1, 1, 9, 34);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9982, 25, 8, 2021, 1, 2, 19, 54);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9983, 6, 12, 2024, 4, 2, 12, 30);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9984, 17, 7, 2023, 3, 2, 8, 44);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9985, 22, 9, 2023, 1, 1, 11, 40);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9986, 30, 10, 2020, 3, 2, 14, 15);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9987, 30, 12, 2021, 4, 1, 20, 37);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9988, 23, 5, 2024, 1, 2, 18, 38);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9989, 6, 11, 2020, 4, 1, 4, 39);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9990, 9, 7, 2024, 3, 2, 13, 28);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9991, 29, 7, 2019, 4, 2, 2, 21);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9992, 8, 11, 2023, 4, 1, 13, 36);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9993, 13, 4, 2020, 2, 1, 3, 30);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9994, 24, 1, 2023, 4, 2, 15, 18);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9995, 27, 5, 2023, 4, 1, 13, 44);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9996, 10, 7, 2022, 3, 1, 17, 21);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9997, 20, 3, 2022, 2, 1, 18, 54);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9998, 7, 1, 2021, 3, 2, 0, 11);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (9999, 3, 9, 2019, 3, 2, 17, 52);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10000, 22, 6, 2023, 1, 2, 15, 53);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10001, 30, 10, 2023, 4, 1, 8, 38);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10002, 18, 3, 2022, 4, 1, 15, 41);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10003, 6, 1, 2020, 2, 1, 6, 18);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10004, 23, 7, 2024, 2, 1, 13, 39);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10005, 3, 12, 2021, 1, 2, 22, 10);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10006, 23, 12, 2019, 1, 1, 4, 24);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10007, 27, 12, 2021, 1, 2, 1, 9);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10008, 3, 6, 2024, 3, 1, 17, 52);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10009, 23, 3, 2021, 4, 1, 12, 2);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10010, 10, 8, 2024, 4, 1, 15, 44);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10011, 27, 10, 2021, 4, 1, 4, 7);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10012, 22, 4, 2019, 4, 1, 8, 32);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10013, 4, 9, 2023, 4, 2, 3, 49);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10014, 12, 12, 2024, 1, 1, 16, 8);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10015, 17, 6, 2022, 4, 2, 9, 55);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10016, 26, 9, 2020, 2, 1, 6, 43);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10017, 12, 6, 2021, 2, 2, 2, 37);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10018, 6, 1, 2023, 1, 1, 14, 18);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10019, 7, 6, 2020, 4, 1, 0, 56);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10020, 30, 8, 2019, 3, 2, 4, 17);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10021, 8, 5, 2024, 3, 1, 2, 59);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10022, 28, 10, 2020, 3, 2, 12, 42);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10023, 1, 5, 2022, 2, 2, 8, 10);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10024, 9, 11, 2024, 4, 2, 18, 29);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10025, 8, 2, 2024, 3, 2, 6, 17);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10026, 21, 9, 2020, 2, 1, 5, 42);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10027, 31, 11, 2022, 2, 1, 16, 2);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10028, 28, 10, 2020, 2, 1, 0, 3);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10029, 21, 8, 2020, 3, 1, 9, 2);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10030, 18, 9, 2024, 2, 1, 12, 31);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10031, 8, 9, 2019, 3, 1, 20, 20);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10032, 24, 11, 2021, 3, 1, 19, 26);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10033, 14, 9, 2019, 3, 1, 21, 60);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10034, 30, 9, 2019, 3, 1, 8, 2);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10035, 23, 12, 2021, 3, 1, 18, 24);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10036, 10, 7, 2022, 3, 2, 1, 37);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10037, 21, 4, 2019, 2, 1, 0, 55);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10038, 7, 5, 2023, 3, 2, 7, 21);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10039, 11, 6, 2020, 4, 2, 19, 24);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10040, 27, 5, 2020, 3, 2, 13, 58);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10041, 26, 8, 2022, 1, 2, 11, 34);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10042, 20, 7, 2019, 4, 1, 7, 33);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10043, 29, 11, 2020, 4, 2, 5, 43);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10044, 19, 10, 2019, 4, 2, 19, 40);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10045, 8, 10, 2020, 1, 1, 21, 14);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10046, 28, 5, 2024, 4, 2, 7, 18);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10047, 18, 9, 2020, 4, 1, 7, 7);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10048, 4, 1, 2024, 1, 1, 0, 27);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10049, 21, 4, 2023, 4, 1, 3, 9);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10050, 25, 4, 2021, 2, 2, 2, 20);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10051, 6, 4, 2023, 1, 1, 2, 44);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10052, 1, 9, 2022, 4, 1, 15, 59);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10053, 22, 12, 2023, 2, 1, 10, 58);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10054, 7, 10, 2023, 4, 2, 23, 16);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10055, 31, 9, 2023, 2, 2, 0, 5);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10056, 5, 5, 2023, 2, 2, 23, 7);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10057, 22, 3, 2024, 2, 1, 8, 24);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10058, 25, 5, 2022, 1, 2, 21, 55);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10059, 8, 6, 2023, 4, 2, 6, 29);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10060, 13, 3, 2024, 1, 1, 2, 45);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10061, 20, 10, 2020, 1, 1, 6, 33);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10062, 1, 10, 2024, 3, 2, 6, 59);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10063, 17, 8, 2021, 2, 1, 9, 37);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10064, 4, 4, 2023, 1, 2, 0, 50);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10065, 14, 6, 2021, 2, 2, 1, 1);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10066, 9, 8, 2023, 1, 2, 4, 59);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10067, 3, 1, 2019, 3, 2, 21, 56);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10068, 5, 6, 2023, 1, 1, 1, 24);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10069, 9, 2, 2022, 2, 2, 12, 5);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10070, 12, 5, 2024, 1, 1, 12, 20);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10071, 15, 9, 2024, 4, 1, 16, 1);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10072, 27, 7, 2021, 1, 1, 0, 21);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10073, 18, 11, 2021, 4, 1, 17, 2);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10074, 26, 12, 2022, 3, 1, 1, 26);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10075, 3, 1, 2024, 2, 1, 20, 50);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10076, 8, 12, 2022, 2, 2, 11, 36);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10077, 8, 7, 2021, 4, 1, 15, 41);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10078, 25, 1, 2023, 2, 1, 21, 9);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10079, 27, 2, 2024, 2, 2, 14, 44);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10080, 19, 7, 2020, 4, 2, 18, 38);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10081, 15, 1, 2024, 1, 1, 11, 33);
insert into tempo (id_tempo, dia, mes, ano, trimestre, semestre, horas, minutos) values (10082, 3, 7, 2022, 3, 2, 17, 36);
